,Source,Source duplicate client#,Client #,SQL_ClientIdSubId,Client Group,SQL_Client Group,Client Name,SQL_Client Name,Address,SQL_Address,City,SQL_City,State,SQL_State,ZipCode,SQL_ZipCode,Year End,SQL_Year End,Eng Ltr Fees if Inlcluded,SQL_Eng Ltr Fees if Inlcluded,Tax Eng Ltr Type,SQL_Tax Eng Ltr Type,States/Localities,SQL_States/Localities,Changes in States/Localities,SQL_Changes in States/Localities,AA Eng Ltr Type,SQL_AA Eng Ltr Type,AA Financial Framework (FF),SQL_AA Financial Framework (FF),AA Departure from FF?,SQL_AA Departure from FF?,AA Not Independent?,SQL_AA Not Independent?,Eng Ltr Contact,SQL_Eng Ltr Contact,Eng Ltr Contact Email,SQL_Eng Ltr Contact Email,OS Client,SQL_OS Client,CAL Contact,SQL_CAL Contact,CAL Contact Email,SQL_CAL Contact Email,CAL Contact 2,SQL_CAL Contact 2,CAL Contact Email 2,SQL_CAL Contact Email 2,Depreciation Schedule Sent w/ CAL?,SQL_Depreciation Schedule Sent w/ CAL?,"Other Comments, Changes, etc.","SQL_Other Comments, Changes, etc.",Primary,SQL_Primary,Status Client Group,Status Client Name,Status Address,Status City,Status State,Status ZipCode,Status Year End,Status Eng Ltr Fees if Inlcluded,Status Tax Eng Ltr Type,Status States/Localities,Status Changes in States/Localities,Status AA Eng Ltr Type,Status AA Financial Framework (FF),Status AA Departure from FF?,Status AA Not Independent?,Status Eng Ltr Contact,Status Eng Ltr Contact Email,Status OS Client,Status CAL Contact,Status CAL Contact Email,Status CAL Contact 2,Status CAL Contact Email 2,Status Depreciation Schedule Sent w/ CAL?,"Status Other Comments, Changes, etc.",Status Primary
33,Bender Lacy.xlsm,,9520,9520.TAX,MUELLER COMPANIES,MUELLER COMPANIES,"ASM Enterprises & Contracting, LLC d/b/a Bulk Storage Building Solutions",ASM ENTERPRISES & CONTRACTING LLC D/B/A BULK STORAGE BUILDING SO,4300 Koressel Road,8750 NEW HARMONY RD,Evansville,EVANSVILLE,Indiana,IN,47720,47720,12,12,,,1120S,1120S,Indiana and Illinois,Indiana and Illinois,,,,None,,,,,,F,Adam Mueller,Adam Mueller,adam@bulkstoragebuildingsolutions.com,adam@bulkstoragebuildingsolutions.com,X,T,Megan Fritch,Megan Fritch,mwildeman@hsccpa.com,mfritch@hsccpa.com,,,,,,,,,"Bender, Lacy","Conapinski, Kyle",,Client Name,Address,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,CAL Contact Email,,,,,Primary
34,Bender Lacy.xlsm,,9055,9055.TAX,NEVINS COMPANIES,NEVINS COMPANIES,"H & C Capital, LLC",H & C CAPITAL LLC,P.O. Box 727,PO BOX 727,Newburgh,NEWBURGH,Indiana,IN,47630,47629,12,12,,,1065,1065,Indiana,Indiana,,,,None,,<No selection>,,,,F,Courtney Tenbarge,Courtney Tenbarge,ctenbarge26@gmail.com,courtneyt@treyexploration.com,,F,Courtney Tenbarge,Courtney Tenbarge,ctenbarge26@gmail.com,courtneyt@treyexploration.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,ZipCode,,,,,,AA Eng Ltr Type,AA Financial Framework (FF),,AA Not Independent?,,Eng Ltr Contact Email,OS Client,,CAL Contact Email,,,,,
35,Bender Lacy.xlsm,,8397,8397.TAX,NEVINS COMPANIES,NEVINS COMPANIES,"Interrachem, LLC",INTERRACHEM LLC,P.O. Box 727,PO BOX 727,Newburgh,NEWBURGH,Indiana,IN,47629,47629,12,12,"Tax - $8,350
Comp - $2,600",,1120S,1120S,"Alabama, Georgia, Indiana, Kentucky, Michigan, Ohio, Oklahoma, Pennsylvania, Texas, and West Virginia","Alabama, Georgia, Indiana, Kentucky, Michigan, Ohio, Oklahoma, P",,,Comp - Full Disc,,,,,,,F,Curtis Ellis,Curtis Ellis,curtis.ellis@interrachem.com,curtis.ellis@interrachem.com,,F,Curtis Ellis,Curtis Ellis,curtis.ellis@interrachem.com,curtis.ellis@interrachem.com,Melissa Gillenwater,,melissa.gillenwater@interrachem.com,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,,,Eng Ltr Fees if Inlcluded,,States/Localities,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,CAL Contact 2,CAL Contact Email 2,,,
36,Bender Lacy.xlsm,,6532,6532.Tax,NUNN,NUNN,"Atta, LLC","ATTA, LLC",9634 Hedden Road,9634 HEDDEN ROAD,Evansville,EVANSVILLE,Indiana,IN,47725,47725,12,12,,,1065,1065,Oklahoma,Oklahoma,,,,None,,,,,,F,Derek Tabor,Derek Tabor,dtabor@midwesternpetfoods.com,dtabor@midwesternpetfoods.com,,F,Derek Tabor,Derek Tabor,dtabor@midwesternpetfoods.com,dtabor@midwesternpetfoods.com,,,,,Tax,,,,"Bender, Lacy","Bender, Lacy",,,,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,Depreciation Schedule Sent w/ CAL?,,
37,Bender Lacy.xlsm,,6723,6723.TAX,NUNN,NUNN,"Mid-Air Property, LLC",MID-AIR PROPERTY LLC,9634 Hedden Road,9634 HEDDEN ROAD,Evansville,EVANSVILLE,Indiana,IN,47725,47725,12,12,,,1065,1065,Indiana and Illinois,Indiana and Illinois,,,,None,,,,,,F,Derek Tabor,Derek Tabor,dtabor@midwesternpetfoods.com,dtabor@midwesternpetfoods.com,,F,Derek Tabor,Derek Tabor,dtabor@midwesternpetfoods.com,dtabor@midwesternpetfoods.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
38,Bender Lacy.xlsm,,8621,8621.TAX,NUNN,NUNN,"Two Brothers Property, LLC",TWO BROTHER'S PROPERTY LLC,9634 Hedden Road,9634 HEDDEN RD,Evansville,EVANSVILLE,Indiana,IN,47725,47725,12,12,,,1065,1065,"Illinois, Indiana, and New York","Illinois, Indiana, and New York",,,,None,,,,,,F,Derek Tabor,Derek Tabor,dtabor@midwesternpetfoods.com,dtabor@midwesternpetfoods.com,,F,Derek Tabor,Derek Tabor,dtabor@midwesternpetfoods.com,dtabor@midwesternpetfoods.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,Address,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
39,Bender Lacy.xlsm,,2954,2954.TAX,NUNN,NUNN,"Midwestern Pet Foods, Inc.","MIDWESTERN PET FOODS, INC.",9634 Hedden Road,9634 HEDDEN ROAD,Evansville,EVANSVILLE,Indiana,IN,47725,47725,12,12,,,1120S,1120S,"California, Indiana, Illinois, Iowa, Kentucky, New York, Oklahoma, Tennessee, and Texas","California, Indiana, Illinois, Iowa, Kentucky, New York, Oklahoma, Tennessee, and Texas",,,,None,,,,,,F,Derek Tabor,Derek Tabor,dtabor@midwesternpetfoods.com,dtabor@midwesternpetfoods.com,,F,Derek Tabor,Derek Tabor,dtabor@midwesternpetfoods.com,dtabor@midwesternpetfoods.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
40,Bender Lacy.xlsm,,2961,2961.TAX,NUNN,NUNN,Nunn Milling Company,"NUNN MILLING CO., INC.",9634 Hedden Road,9634 HEDDEN ROAD,Evansville,EVANSVILLE,Indiana,IN,47725,47725,12,12,,,1120S,1120S,Indiana and Texas,Indiana and Texas,,,,None,GAAP,<No selection>,,,,F,Derek Tabor,Derek Tabor,dtabor@midwesternpetfoods.com,dtabor@midwesternpetfoods.com,,F,Derek Tabor,Derek Tabor,dtabor@midwesternpetfoods.com,dtabor@midwesternpetfoods.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,Client Name,,,State,,,,,,,AA Eng Ltr Type,AA Financial Framework (FF),,AA Not Independent?,,,OS Client,,,,,,,
41,Bender Lacy.xlsm,,9700,9700.TAX,OAKMONTE,OAKMONTE,Oakmonte QOF,Z NLC - OAKMONTE QOF,8773 Tscharner Road,6049 pisgah church rd,Henderson,tallahassee,Kentucky,FL,42420,32309,12,12,,,1065,,Kentucky,,,,,,,,,,,F,Mike Casperson,,action47288@msn.com,,,F,Mike Casperson,,action47288@msn.com,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,Client Name,Address,City,State,ZipCode,,,Tax Eng Ltr Type,States/Localities,,,,,AA Not Independent?,Eng Ltr Contact,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,,,,,
42,Bender Lacy.xlsm,,9701,9701.TAX,OAKMONTE,OAKMONTE,"Oakmonte Insurance, LLC",Z NLC - OAKMONTE INSURANCE LLC,8773 Tscharner Road,6049 PISGAH CHURCH RD,Henderson,TALLAHASSEE,Kentucky,FL,42420,32309,12,12,,,1065,<No selection>,Kentucky,,,,,,,,,,,F,Mike Casperson,,action47288@msn.com,,,F,Mike Casperson,,action47288@msn.com,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,Client Name,Address,City,State,ZipCode,,,Tax Eng Ltr Type,States/Localities,,,,,AA Not Independent?,Eng Ltr Contact,Eng Ltr Contact Email,OS Client,CAL Contact,CAL Contact Email,,,,,
43,Bender Lacy.xlsm,,8964,8964.TAX,O'BRYAN BARREL,O'BRYAN BARREL,"Oakgrove Investments, LLC",OAKGROVE INVESTMENTS LLC,4562 Bridgestone Boulevard,31 PLANTATION CIRCLE,Newburgh,SUDBURY,Indiana,MA,47630,01776,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,F,Jennifer Willis,Jennifer Willis,jawillis1972@gmail.com,jawillis1972@gmail.com,,F,Jennifer Willis,Jennifer Willis,jawillis1972@gmail.com,jawillis1972@gmail.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,Address,City,State,ZipCode,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
44,Bender Lacy.xlsm,,8965,8965.TAX,O'BRYAN BARREL,O'BRYAN BARREL,"O'Bryan Nashville, LLC",OBRYAN NASHVILLE LLC,4562 Bridgestone Boulevard,31 PLANTATION CIRCLE,Newburgh,SUDBURY,Indiana,MA,47630,01776,12,12,,,1065,1065,Indiana and Tennessee,Indiana and Tennessee,,,,None,,,,,,F,Jennifer Willis,Jennifer Willis,jawillis1972@gmail.com,jawillis1972@gmail.com,,F,Jennifer Willis,Jennifer Willis,jawillis1972@gmail.com,jawillis1972@gmail.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,Address,City,State,ZipCode,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
45,Bender Lacy.xlsm,,8966,8966.TAX,O'BRYAN BARREL,BARREL,"Barrel Company Investments, LLC",BARREL COMPANY INVESTMENTS LLC,4562 Bridgestone Boulevard,31 PLANTATION CIRCLE,Newburgh,SUDBURY,Indiana,MA,47630,01776,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,F,Jennifer Willis,Jennifer Willis,jawillis1972@gmail.com,jawillis1972@gmail.com,,F,Jennifer Willis,Jennifer Willis,jawillis1972@gmail.com,jawillis1972@gmail.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",Client Group,,Address,City,State,ZipCode,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
46,Bender Lacy.xlsm,,8967,8967.TAX,O'BRYAN BARREL,O'BRYAN BARREL,"Nashville Icon, LLC",NASHVILLE ICON LLC,4562 Bridgestone Boulevard,10699 MERIMAC DRIVE,Newburgh,NEWBURGH,Indiana,IN,47630,47630,12,12,,,1065,1065,Indiana and Tennessee,Indiana and Tennessee,,,,None,,,,,,F,Jennifer Willis,Jennifer Willis,jawillis1972@gmail.com,jawillis1972@gmail.com,,F,Jennifer Willis,Jennifer Willis,jawillis1972@gmail.com,jawillis1972@gmail.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,Address,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
47,Bender Lacy.xlsm,,9115,9115.TAX,O'BRYAN BARREL,O'BRYAN BARREL,"O'Bryan Barrel Co., Inc.","Z NLC - OBRYAN BARREL CO., INC",5501 Old Boonville Highway,5501 OLD BOONVILLE HWY,Evansville,EVANSVILLE,Indiana,IN,47715,47715,12,12,,,1120,1120,"Alabama, Arkansas, Georgia, Indiana, Illinois, Kentucky, Mississippi, Missouri, North Carolina, Tennessee, St. Louis, and various Kentucky local returns","Alabama, Arkansas, Georgia, Indiana, Illinois, Kentucky, Mississ",,,,None,,,,,,,Candice Moore,Candice Moore,candice@obryanbarrel.com,candice@obryanbarrel.com,,,Candice Moore,Candice Moore,candice@obryanbarrel.com,candice@obryanbarrel.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,Client Name,Address,,State,,,,,States/Localities,,AA Eng Ltr Type,,,,,,,,,,,,,
48,Bender Lacy.xlsm,,9698,9698.TAX,PARADIGM PALLETS,PARADIGM PALLETS,"Paradigm Plastic Pallets, Inc.",PARADIGM PLASTIC PALLETS INC,9747 Morris Drive,9747 MORRIS DRIVE,Evansville,EVANSVILLE,Indiana,IN,47720,47720,12,12,,,1120,1120,Indiana,Indiana,,,,None,,,,,,,Gary Morris,Gary Morris,Gary.morris@paradigmpallets.com,Gary.morris@paradigmpallets.com,X,,Jeremy Wann,Jeremy Wann,jwann@hsccpa.com,jwann@hsccpa.com,,,,,,,,,"Bender, Lacy","Reffett, Cory",,,,,State,,,,,,,AA Eng Ltr Type,,,,,,OS Client,,,,,,,Primary
49,Bender Lacy.xlsm,,9426,9426.TAX,PERFECTION HEATING,PERFECTION HEATING,"TC Commercial Real Estate, LLC",TC COMMERCIAL REAL ESTATE LLC,525 South Barker Avenue,5000 COUNTRY LAKE DRIVE,Evansville,EVANSVILLE,Indiana,IN,47712,47720,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,F,Meghan Lewis,Meghan Lewis,mlewis@perfectionhvac.com,mlewis@perfectionhvac.com,,F,Meghan Lewis,Meghan Lewis,mlewis@perfectionhvac.com,mlewis@perfectionhvac.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,Address,,State,ZipCode,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
50,Bender Lacy.xlsm,,9659,9659.TAX,PERFECTION HEATING,PERFECTION HEATING,"Dynamic Air Solutions, LLC",DYNAMIC AIR SOLUTIONS LLC,525 South Barker Avenue,2300 PLANTSIDE DR,Evansville,LOUISVILLE,Indiana,KY,47712,40299,12,12,,,1065,1065,"Indiana, Kentucky, and Louisville","Indiana, Kentucky, and Louisville",,,,None,,<No selection>,,,,F,Meghan Lewis,Meghan Lewis,mlewis@perfectionhvac.com,mlewis@perfectionhvac.com,,F,Meghan Lewis,Meghan Lewis,mlewis@perfectionhvac.com,mlewis@perfectionhvac.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,Address,City,State,ZipCode,,,,,,AA Eng Ltr Type,AA Financial Framework (FF),,AA Not Independent?,,,OS Client,,,,,,,
51,Bender Lacy.xlsm,,8598,8598.TAX,PERFECTION HEATING,PERFECTION HEATING,"Perfection Heating & Air Conditioning, LLC - HOLD",PERFECTION HEATING & AIR CONDITIONING LLC,525 South Barker Avenue,525 S BARKER AVENUE,Evansville,EVANSVILLE,Indiana,IN,47712,47712,12,12,,,1120S,1120S,"Indiana, Kentucky, Warren County, and Daviess County","Indiana, Kentucky, Warren County, and Daviess County",,,Review,Review,GAAP,GAAP,HOLD,,,F,Meghan Lewis,Meghan Lewis,mlewis@perfectionhvac.com,mlewis@perfectionhvac.com,,F,Meghan Lewis,Meghan Lewis,mlewis@perfectionhvac.com,mlewis@perfectionhvac.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,Client Name,Address,,State,,,,,,,,,AA Departure from FF?,AA Not Independent?,,,OS Client,,,,,,,
52,Bender Lacy.xlsm,,2552,2552.TAX,PIONEER PLASTICS,PIONEER PLASTICS,"Collins Engineering, Inc.",COLLINS ENGINEERING INC,P.O. Box 400,PO BOX 6,Dixon,DIXON,Kentucky,KY,42409,42409,12,12,,,1120,1120,Kentucky,Kentucky,,,,None,,,,,,,"Ed Knapp, II","Ed Knapp, II",eknapp2@pioneerplastics.com,eknapp2@pioneerplastics.com,,,Eddie Knapp,Eddie Knapp,eknapp2@pioneerplastics.com,eknapp2@pioneerplastics.com,,,,,Tax,,,"X Royster no longer works there, need to send to Eddie Knapp","Bender, Lacy","Bender, Lacy",,,Address,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,Depreciation Schedule Sent w/ CAL?,"Other Comments, Changes, etc.",
53,Bender Lacy.xlsm,,2069,2069.TAX,PIONEER PLASTICS,PIONEER PLASTICS,"Pioneer Plastics, Inc.",PIONEER PLASTICS INC,P.O. Box 6,P.O. BOX 6,Dixon,DIXON,Kentucky,KY,42409,42409,12,12,,,1120S,1120S,Kentucky,Kentucky,,,,None,,,,,,,"Ed Knapp, II","Ed Knapp, II",eknapp2@pioneerplastics.com,eknapp2@pioneerplastics.com,,,Eddie Knapp,Eddie Knapp,eknapp2@pioneerplastics.com,eknapp2@pioneerplastics.com,,,,,Book & Tax,,,"X Royster no longer works there, need to send to Eddie Knapp","Bender, Lacy","Bender, Lacy",,,,,State,,,,,,,AA Eng Ltr Type,,,,,,,,,,,Depreciation Schedule Sent w/ CAL?,"Other Comments, Changes, etc.",
54,Bender Lacy.xlsm,,8417,8417.TAX,POSHARD COMPANIES,POSHARD COMPANIES,"C & H Holdings, LLC",C & H HOLDINGS LLC,P.O. Box 69,PO BOX 69,Mt. Vernon,MT VERNON,Indiana,IN,47620,47620,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,F,Casey Hudson,Casey Hudson,chudson@poshard.com,chudson@poshard.com,X,T,Mary Payne,Mary Payne,mpayne@hsccpa.com,mpayne@hsccpa.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
55,Bender Lacy.xlsm,,8418,8418.TAX,POSHARD COMPANIES,POSHARD COMPANIES,"Hudson Equipment Holdings, LLC",HUDSON EQUIPMENT HOLDINGS LLC,P.O. Box 69,PO BOX 69,Mt. Vernon,MT VERNON,Indiana,IN,47620,47620,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,,Casey Hudson,Casey Hudson,chudson@poshard.com,chudson@poshard.com,X,T,Mary Payne,Mary Payne,mpayne@hsccpa.com,mpayne@hsccpa.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,,,,,,,AA Eng Ltr Type,,,,,,OS Client,,,,,,,
56,Bender Lacy.xlsm,,8420,8420.TAX,POSHARD COMPANIES,POSHARD COMPANIES,"Poshard & Son, LLC",POSHARD & SON LLC,P.O. Box 69,PO BOX 69,Mt. Vernon,MT VERNON,Indiana,IN,47620,47620,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,,Casey Hudson,Casey Hudson,chudson@poshard.com,chudson@poshard.com,X,T,Mary Payne,Mary Payne,mpayne@hsccpa.com,mpayne@hsccpa.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,,,,,,,AA Eng Ltr Type,,,,,,OS Client,,,,,,,
57,Bender Lacy.xlsm,,8403,8403.TAX,POSHARD COMPANIES,POSHARD COMPANIES,"James R. Poshard & Son, Inc.",JAMES R POSHARD & SON INC,P.O. Box 69,PO BOX 69,Mt. Vernon,MT VERNON,Indiana,IN,47620,47620,12,12,,,1120S,1120S,"Indiana, Illinois, and Kentucky","Indiana, Illinois, and Kentucky",,,Comp - Full Disc,Comp - Full Disc,GAAP,GAAP,,,,,Casey Hudson,Casey Hudson,chudson@poshard.com,chudson@poshard.com,X,T,Mary Payne,Mary Payne,mpayne@hsccpa.com,mpayne@hsccpa.com,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,,,,,,,,,,,,,OS Client,,,,,,,
58,Bender Lacy.xlsm,,8428,8428.TAX,RABEN,RABEN,"ReNebar Investments, LLC",RE-NEBAR INVESTMENTS LLC,P.O. Box 4835,9910 OGLESBY DRIVE,Evansville,EVANSVILLE,Indiana,IN,47724,47720,12,12,,,1065,1065,Indiana,Indiana,,,,None,,,,,,F,Mark Raben,Mark Raben,msraben@icloud.com,msraben@icloud.com,,F,No CAL,No CAL,,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,Address,,State,ZipCode,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
59,Bender Lacy.xlsm,,8595,8595.TAX,RABEN,RABEN,"Raben Co-Investment, LLC",RABEN CO-INVESTMENT LLC,2100 North New York Road,2100 N NEW YORK AVENUE PO BOX 4835,Evansville,EVANSVILLE,Indiana,IN,47724,47711,12,12,,,1065,1065,"Arkansas, Illinois, Indiana, and Kentucky","Arkansas, Illinois, Indiana, and Kentucky",,,,None,,,,,,F,Mariya Milanov,Mariya Milanov,mmilanov@palladiumequity.com,mmilanov@palladiumequity.com,,F,No CAL,No CAL,,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,Address,,State,ZipCode,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
60,Bender Lacy.xlsm,,8427,8427.TAX,RABEN,RABEN,"Raben Founders Holdings, Inc.",RABEN FOUNDERS HOLDINGS INC,9910 Oglesby Drive,9910 OGLESBY DR,Evansville,EVANSVILLE,Indiana,IN,47720,47720,12,12,,,1120S,1120S,"Arkansas, Indiana, Illinois, and Kentucky","Arkansas, Indiana, Illinois, and Kentucky",,,,None,,,,,,F,Mark Raben,Mark Raben,msraben@icloud.com,msraben@icloud.com,,F,No CAL,No CAL,,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,Address,,State,,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
61,Bender Lacy.xlsm,,9750,9750.TAX,SCOTT INDUSTRIES,SCOTT INDUSTRIES,D Scott IRR TR FBO Devika Scott,D SCOTT IRR TR FBO DEVIKA SCOTT,P.O. Box 7,PO BOX 7,Henderson,HENDERSON,Kentucky,KY,42420,42419-0007,12,12,,,1041,1041,No states,No states,,,,None,,,,,,F,Rocky Gamblin,Rocky Gamblin,rgamblin@scottind.com,rgamblin@scottind.com,,F,,,,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,ZipCode,,,,,,AA Eng Ltr Type,,,AA Not Independent?,,,OS Client,,,,,,,
62,Bender Lacy.xlsm,,9751,9751.TAX,SCOTT INDUSTRIES,SCOTT INDUSTRIES,D Scott IRR TR FBO Dexter Scott,D SCOTT IRR TR FBO DEXTER SCOTT,P.O. Box 7,PO BOX 7,Henderson,HENDERSON,Kentucky,KY,42420,42419-0007,12,12,,,1041,1041,No states,No states,,,,None,,,,,,,Rocky Gamblin,Rocky Gamblin,rgamblin@scottind.com,rgamblin@scottind.com,,,,,,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
63,Bender Lacy.xlsm,,9752,9752.TAX,SCOTT INDUSTRIES,SCOTT INDUSTRIES,Drura Scott Irrevocable Trust UTA 12/29/93 FBO Doris Scott Razzano,DRURA SCOTT IRREVOCABLE TRUST 12/29/93 FBO DORIS SCOTT RAZZANO,P.O. Box 7,PO BOX 7,Henderson,HENDERSON,Kentucky,KY,42420,42419-0007,12,12,,,1041,1041,No states,No states,,,,None,,,,,,,Rocky Gamblin,Rocky Gamblin,rgamblin@scottind.com,rgamblin@scottind.com,,,,,,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,Client Name,,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
64,Bender Lacy.xlsm,,9753,9753.TAX,SCOTT INDUSTRIES,SCOTT INDUSTRIES,GST Non-Exempt TR FBO Doris Scott,GST NON-EXEMPT TR FBO DORIS SCOTT,P.O. Box 7,PO BOX 7,Henderson,HENDERSON,Kentucky,KY,42420,42419-0007,12,12,,,1041,1041,No states,No states,,,,None,,,,,,,Rocky Gamblin,Rocky Gamblin,rgamblin@scottind.com,rgamblin@scottind.com,,,,,,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
65,Bender Lacy.xlsm,,9754,9754.TAX,SCOTT INDUSTRIES,SCOTT INDUSTRIES,GST Non-Exempt TR FBO Gerald Scott,GST NON-EXEMPT TR FBO GERALD SCOTT,P.O. Box 7,PO BOX 7,Henderson,HENDERSON,Kentucky,KY,42420,42419-0007,12,12,,,1041,1041,No states,No states,,,,None,,,,,,,Rocky Gamblin,Rocky Gamblin,rgamblin@scottind.com,rgamblin@scottind.com,,,,,,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
66,Bender Lacy.xlsm,,9755,9755.TAX,SCOTT INDUSTRIES,SCOTT INDUSTRIES,Drura Scott Irrevocable Trust UTA 12/29/93 FBO Gerald Scott,Drura Scott Irrevocable Trust UTA 12/29/93 FBO Gerald Scott,P.O. Box 7,PO BOX 7,Henderson,HENDERSON,Kentucky,KY,42420,42419-0007,12,12,,,1041,1041,No states,No states,,,,None,,,,,,,Rocky Gamblin,Rocky Gamblin,rgamblin@scottind.com,rgamblin@scottind.com,,,,,,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
67,Bender Lacy.xlsm,,9756,9756.TAX,SCOTT INDUSTRIES,SCOTT INDUSTRIES,GST Non-Exempt TR FBO Harold Scott,GST NON-EXEMPT TR FBO HAROLD SCOTT,P.O. Box 7,PO BOX 7,Henderson,HENDERSON,Kentucky,KY,42420,42419-0007,12,12,,,1041,1041,No states,No states,,,,None,,,,,,,Rocky Gamblin,Rocky Gamblin,rgamblin@scottind.com,rgamblin@scottind.com,,,,,,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
68,Bender Lacy.xlsm,,9757,9757.TAX,SCOTT INDUSTRIES,SCOTT INDUSTRIES,Drura Scott Irrevocable Trust UTA 12/29/93 FBO Harold Scott,DRURA SCOTT IRREVOCABLE TRUST UTA 12/29/93 FBO HAROLD SCOTT,P.O. Box 7,PO BOX 7,Henderson,HENDERSON,Kentucky,KY,42420,42419-0007,12,12,,,1041,1041,No states,No states,,,,None,,,,,,,Rocky Gamblin,Rocky Gamblin,rgamblin@scottind.com,rgamblin@scottind.com,,,,,,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
69,Bender Lacy.xlsm,,9758,9758.TAX,SCOTT INDUSTRIES,SCOTT INDUSTRIES,D Scott IRR TR FBO Matthew Scott,D SCOTT IRR TR FBO MATTHEW SCOTT,P.O. Box 7,PO BOX 7,Henderson,HENDERSON,Kentucky,KY,42420,42419-0007,12,12,,,1041,1041,No states,No states,,,,None,,,,,,,Rocky Gamblin,Rocky Gamblin,rgamblin@scottind.com,rgamblin@scottind.com,,,,,,,,,,,,,,,"Bender, Lacy","Bender, Lacy",,,,,State,ZipCode,,,,,,AA Eng Ltr Type,,,,,,,,,,,,,
